-1162261465.00,-387420487.00,-129140161.00,-43046719.00,-14348905.00,-4782967.00,-1594321.00,-531439.00,-177145.00,-59047.00,-19681.00,-6559.00,-2185.00,-727.00,-241.00,-79.00,-25.00,-7.00,-1.00,1.00
274878000000.00,68719476737.00,17179869185.00,4294967297.00,1073741825.00,268435457.00,67108865.00,16777217.00,4194305.00,1048577.00,262145.00,65537.00,16385.00,4097.00,1025.00,257.00,65.00,17.00,5.00,2.00
549756000000.00,137439000000.00,34359738369.00,8589934593.00,2147483649.00,536870913.00,134217729.00,33554433.00,8388609.00,2097153.00,524289.00,131073.00,32769.00,8193.00,2049.00,513.00,129.00,33.00,9.00,3.00
824634000000.00,206158000000.00,51539607553.00,12884901889.00,3221225473.00,805306369.00,201326593.00,50331649.00,12582913.00,3145729.00,786433.00,196609.00,49153.00,12289.00,3073.00,769.00,193.00,49.00,13.00,4.00
1099510000000.00,274878000000.00,68719476737.00,17179869185.00,4294967297.00,1073741825.00,268435457.00,67108865.00,16777217.00,4194305.00,1048577.00,262145.00,65537.00,16385.00,4097.00,1025.00,257.00,65.00,17.00,5.00
17179869185.00,4294967297.00,1073741825.00,268435457.00,67108865.00,16777217.00,4194305.00,1048577.00,262145.00,65537.00,16385.00,4097.00,1025.00,257.00,65.00,17.00,5.00,2.00,1.00,1.00
85899345921.00,21474836481.00,5368709121.00,1342177281.00,335544321.00,83886081.00,20971521.00,5242881.00,1310721.00,327681.00,81921.00,20481.00,5121.00,1281.00,321.00,81.00,21.00,6.00,2.00,2.00
188979000000.00,47244640257.00,11811160065.00,2952790017.00,738197505.00,184549377.00,46137345.00,11534337.00,2883585.00,720897.00,180225.00,45057.00,11265.00,2817.00,705.00,177.00,45.00,12.00,3.00,3.00
326418000000.00,81604378625.00,20401094657.00,5100273665.00,1275068417.00,318767105.00,79691777.00,19922945.00,4980737.00,1245185.00,311297.00,77825.00,19457.00,4865.00,1217.00,305.00,77.00,20.00,4.00,4.00
498216000000.00,124554000000.00,31138512897.00,7784628225.00,1946157057.00,486539265.00,121634817.00,30408705.00,7602177.00,1900545.00,475137.00,118785.00,29697.00,7425.00,1857.00,465.00,117.00,30.00,5.00,5.00
34359738369.00,8589934593.00,2147483649.00,536870913.00,134217729.00,33554433.00,8388609.00,2097153.00,524289.00,131073.00,32769.00,8193.00,2049.00,513.00,129.00,33.00,9.00,3.00,2.00,1.00
103079000000.00,25769803777.00,6442450945.00,1610612737.00,402653185.00,100663297.00,25165825.00,6291457.00,1572865.00,393217.00,98305.00,24577.00,6145.00,1537.00,385.00,97.00,25.00,7.00,3.00,2.00
206158000000.00,51539607553.00,12884901889.00,3221225473.00,805306369.00,201326593.00,50331649.00,12582913.00,3145729.00,786433.00,196609.00,49153.00,12289.00,3073.00,769.00,193.00,49.00,13.00,4.00,3.00
343597000000.00,85899345921.00,21474836481.00,5368709121.00,1342177281.00,335544321.00,83886081.00,20971521.00,5242881.00,1310721.00,327681.00,81921.00,20481.00,5121.00,1281.00,321.00,81.00,21.00,5.00,4.00
515396000000.00,128849000000.00,32212254721.00,8053063681.00,2013265921.00,503316481.00,125829121.00,31457281.00,7864321.00,1966081.00,491521.00,122881.00,30721.00,7681.00,1921.00,481.00,121.00,31.00,6.00,5.00
,,,,,,,,12221900000000000.00,289544000000.00,110550143.00,537887.00,10463.00,719.00,95.00,23.00,7.00,3.00,1.00,1.00
,,,,,,,,,21187000000000000.00,155313000000.00,145556480.00,393728.00,12032.00,608.00,104.00,20.00,8.00,2.00,2.00
,,,,,,,,,,22261500000000.00,9237532479.00,4716255.00,96063.00,2127.00,303.00,39.00,15.00,3.00,3.00
,,,,,,,,,,980658000000000.00,256730000000.00,31307264.00,506624.00,5504.00,704.00,64.00,24.00,4.00,4.00
,,,,,,,,,,20915300000000000.00,4104700000000.00,144592895.00,2025935.00,11855.00,1415.00,95.00,35.00,5.00,5.00
609360000000000.00,101560000000000.00,16926700000000.00,2821110000000.00,470185000000.00,78364164096.00,13060694016.00,2176782336.00,362797056.00,60466176.00,10077696.00,1679616.00,279936.00,46656.00,7776.00,1296.00,216.00,36.00,6.00,1.00
1218720000000000.00,203120000000000.00,33853300000000.00,5642220000000.00,940370000000.00,156728000000.00,26121388032.00,4353564672.00,725594112.00,120932352.00,20155392.00,3359232.00,559872.00,93312.00,15552.00,2592.00,432.00,72.00,12.00,2.00
1828080000000000.00,304680000000000.00,50780000000000.00,8463330000000.00,1410550000000.00,235092000000.00,39182082048.00,6530347008.00,1088391168.00,181398528.00,30233088.00,5038848.00,839808.00,139968.00,23328.00,3888.00,648.00,108.00,18.00,3.00
2437440000000000.00,406240000000000.00,67706600000000.00,11284400000000.00,1880740000000.00,313457000000.00,52242776064.00,8707129344.00,1451188224.00,241864704.00,40310784.00,6718464.00,1119744.00,186624.00,31104.00,5184.00,864.00,144.00,24.00,4.00
3046800000000000.00,507800000000000.00,84633300000000.00,14105500000000.00,2350920000000.00,391821000000.00,65303470080.00,10883911680.00,1813985280.00,302330880.00,50388480.00,8398080.00,1399680.00,233280.00,38880.00,6480.00,1080.00,180.00,30.00,5.00
1597.00,-987.00,610.00,-377.00,233.00,-144.00,89.00,-55.00,34.00,-21.00,13.00,-8.00,5.00,-3.00,2.00,-1.00,1.00,0.00,1.00,1.00
5778.00,-3571.00,2207.00,-1364.00,843.00,-521.00,322.00,-199.00,123.00,-76.00,47.00,-29.00,18.00,-11.00,7.00,-4.00,3.00,-1.00,2.00,1.00
3194.00,-1974.00,1220.00,-754.00,466.00,-288.00,178.00,-110.00,68.00,-42.00,26.00,-16.00,10.00,-6.00,4.00,-2.00,2.00,0.00,2.00,2.00
610.00,-377.00,233.00,-144.00,89.00,-55.00,34.00,-21.00,13.00,-8.00,5.00,-3.00,2.00,-1.00,1.00,0.00,1.00,1.00,2.00,3.00
227565.33,127789.95,71760.81,40297.48,22629.17,12707.47,7135.92,4007.19,2250.25,1263.63,709.60,398.48,223.77,125.66,70.56,39.63,22.25,12.50,7.00,4.00
