ID : [prediction, actual]
0: [1, 4, 'index', 4.2168]
652: [3, 3, 'hybrid', 0.9444]
653: [1, 1, 'index', 43.9009]
654: [1, 4, 'hybrid', 23.6923]
656: [4, 2, 'index', 58.109]
657: [3, 1, 'index', 51.3181]
659: [array(5.3895483, dtype=float32), '6', 'index', array(5.3895483, dtype=float32)]
660: [1, 2, 'index', 214.2731]
661: [4, 2, 'hybrid', 14.487]
662: [1, 4, 'index', 14.6746]
663: [1, 2, 'index', 21.0152]
664: [4, 2, 'index', 67.582]
665: [1, 2, 'index', 28332.5332]
666: [2, 3, 'hybrid', 68.3929]
667: [4, 4, 'hybrid', 327.3093]
668: [1, 1, 'index', 44.9613]
669: [4, 4, 'hybrid', 0.0443]
671: [3, 3, 'unknown', 34.0923]
672: [3, 3, 'index', 0.4105]
673: [1, 2, 'hybrid', 91.1342]
674: [array(37.19614, dtype=float32), '525/4', 'hybrid', array(37.19614, dtype=float32)]
675: [4, 4, 'hybrid', 162.2863]
677: [2, 1, 'hybrid', 0.4019]
678: [1, 3, 'hybrid', -7.8677]
679: [2, 4, 'unknown', 36.561]
680: [4, 2, 'hybrid', 39.6462]
681: [4, 3, 'hybrid', 178.114]
682: [2, 3, 'hybrid', 34.1345]
683: [1, 2, 'hybrid', 120.6021]
684: [1, 4, 'index', 52.8031]
685: [3, 3, 'hybrid', 23.2154]
686: [1, 4, 'unknown', 11.3548]
687: [1, 4, 'unknown', 12.2587]
688: [1, 3, 'index', -3.0961]
689: [1, 3, 'index', -9.0811]
690: [4, 3, 'index', 29.6943]
691: [3, 3, 'hybrid', 171.2815]
693: [1, 1, 'index', 21.6589]
694: [3, 3, 'hybrid', 0.1994]
695: [1, 2, 'hybrid', 30.118]
697: [3, 2, 'hybrid', 268.4764]
698: [3, 3, 'hybrid', 13.4893]
699: [1, 2, 'hybrid', 29.0153]
700: [1, 3, 'index', 2.7071]
701: [1, 3, 'index', 7.7619]
702: [1, 1, 'index', 0.3787]
703: [1, 2, 'index', 117.386]
704: [1, 3, 'index', 2602.3218]
705: [2, 2, 'hybrid', 3.7656]
706: [3, 1, 'index', 26.8439]
707: [2, 2, 'hybrid', 2874.5977]
708: [3, 3, 'unknown', 68.8185]
709: [2, 3, 'unknown', 225.1674]
710: [1, 3, 'index', 34.5543]
711: [1, 1, 'hybrid', 15.9738]
712: [4, 4, 'hybrid', 8.2775]
713: [3, 3, 'unknown', 30.5395]
714: [1, 2, 'hybrid', 52.587]
715: [1, 3, 'hybrid', 0.9751]
717: [3, 4, 'hybrid', 5.9473]
718: [2, 2, 'hybrid', 234.5828]
719: [1, 2, 'hybrid', 0.6036]
720: [4, 4, 'hybrid', 0.2035]
721: [1, 1, 'hybrid', 347.398]
722: [3, 4, 'hybrid', 6.2657]
723: [3, 3, 'hybrid', 1.4585]
724: [2, 2, 'hybrid', 1.4698]
725: [3, 4, 'hybrid', 185.3141]
726: [4, 2, 'index', 51.1181]
727: [2, 3, 'hybrid', 10.7615]
728: [4, 2, 'hybrid', 335.8644]
729: [4, 2, 'hybrid', 61.6765]
730: [1, 2, 'hybrid', 20.7339]
731: [2, 4, 'hybrid', 20.0769]
732: [array(28.396048, dtype=float32), '36', 'index', array(28.396048, dtype=float32)]
733: [4, 2, 'hybrid', 0.0132]
735: [1, 3, 'hybrid', 14.8096]
736: [1, 2, 'hybrid', 16.8771]
737: [2, 2, 'index', 48.4787]
738: [3, 1, 'unknown', -0.0557]
739: [4, 4, 'hybrid', -61.4096]
740: [3, 3, 'unknown', 67.3597]
741: [1, 3, 'index', 37.3227]
742: [2, 1, 'hybrid', 0.6809]
743: [3, 2, 'index', 5.2315]
744: [3, 2, 'hybrid', 104117.7969]
745: [2, 3, 'index', 45.7224]
746: [4, 4, 'hybrid', 361.5851]
747: [3, 1, 'index', 7.2028]
748: [3, 3, 'index', 9.4711]
749: [4, 3, 'hybrid', 138.3945]
750: [2, 2, 'hybrid', 0.0998]
751: [2, 4, 'index', 65518.1094]
752: [2, 2, 'hybrid', 66.0839]
753: [2, 2, 'hybrid', 0.0394]
754: [4, 2, 'hybrid', 0.022]
755: [2, 4, 'hybrid', 36.493]
756: [4, 3, 'hybrid', 174.8605]
757: [4, 2, 'hybrid', 34.9319]
758: [4, 3, 'index', 193.1792]
759: [1, 3, 'unknown', 255.0477]
760: [4, 3, 'index', 193.4526]
761: [4, 3, 'hybrid', 7.8564]
762: [1, 2, 'unknown', 253.1255]
763: [1, 3, 'hybrid', 3.7179]
764: [1, 2, 'index', 28.7616]
765: [1, 1, 'index', 0.1353]
767: [2, 2, 'hybrid', 180.0756]
768: [2, 1, 'hybrid', 0.0456]
769: [1, 2, 'index', 4.1773]
770: [4, 1, 'hybrid', 740.8931]
771: [1, 2, 'hybrid', 1443.1534]
772: [3, 2, 'hybrid', 131.3768]
773: [1, 4, 'index', 12.2313]
774: [4, 3, 'hybrid', 246.9608]
775: [3, 3, 'hybrid', 186.6848]
776: [3, 3, 'index', 283.0249]
777: [3, 2, 'index', 7.5948]
778: [3, 4, 'index', 257.4425]
779: [4, 2, 'hybrid', 2.0878]
780: [2, 3, 'hybrid', 101.3485]
781: [1, 1, 'index', 1.8676]
782: [3, 3, 'hybrid', 185.4872]
783: [1, 1, 'hybrid', 0.0148]
784: [1, 3, 'hybrid', 0.9526]
785: [3, 3, 'index', -2.8367]
786: [1, 4, 'hybrid', 4.0175]
787: [4, 3, 'hybrid', 220.0363]
789: [1, 2, 'index', 214.8277]
790: [1, 1, 'unknown', 3.8692]
791: [4, 4, 'index', 5610.2681]
792: [2, 1, 'index', 66.4379]
793: [4, 1, 'hybrid', 182.1845]
795: [3, 4, 'hybrid', 5.3904]
796: [1, 3, 'hybrid', 3.4738]
797: [1, 3, 'index', 36.0694]
799: [1, 3, 'hybrid', -3.0788]
800: [3, 4, 'index', -0.2495]
801: [4, 1, 'unknown', 40.9949]
802: [4, 2, 'unknown', 34.9299]
803: [2, 2, 'hybrid', 0.3431]
804: [4, 1, 'hybrid', 174.2084]
805: [2, 2, 'hybrid', 15007.5918]
806: [3, 1, 'index', 50.157]
807: [4, 3, 'hybrid', 0.262]
808: [1, 3, 'unknown', 131.0303]
809: [4, 4, 'hybrid', 139.0849]
810: [4, 3, 'unknown', 3167947.25]
811: [3, 3, 'hybrid', 46.9937]
813: [4, 3, 'index', 68.7607]
814: [3, 4, 'hybrid', 5.9836]
815: [4, 4, 'unknown', 6.982]
816: [4, 2, 'index', 0.2669]
817: [2, 1, 'unknown', 289.3021]
818: [1, 2, 'unknown', 107.8962]
819: [3, 3, 'hybrid', 1.0056]
820: [1, 3, 'unknown', 15.2464]
821: [1, 4, 'hybrid', 68.9555]
822: [3, 3, 'index', 0.1624]
823: [1, 1, 'index', 28.8612]
824: [1, 4, 'hybrid', 0.178]
825: [2, 4, 'index', 12.393]
826: [1, 4, 'index', 38.1249]
827: [1, 3, 'hybrid', 0.4902]
828: [4, 3, 'unknown', 3.125]
829: [3, 2, 'unknown', 324.2086]
830: [2, 1, 'hybrid', 1476.0413]
831: [4, 1, 'hybrid', 7.102]
832: [4, 3, 'hybrid', 8.444]
833: [1, 4, 'hybrid', 9.3355]
834: [4, 2, 'hybrid', 232.7238]
836: [4, 4, 'hybrid', 174.5221]
838: [3, 2, 'hybrid', 74.7611]
839: [2, 2, 'hybrid', 36.9696]
840: [2, 4, 'unknown', 682.7758]
841: [2, 3, 'index', 252.5669]
842: [3, 1, 'index', 71.78]
843: [1, 3, 'hybrid', 26.7136]
844: [3, 4, 'index', 4.5124]
845: [2, 2, 'hybrid', 1854.4592]
846: [1, 2, 'hybrid', 1.0649]
847: [3, 3, 'hybrid', 0.9987]
848: [4, 2, 'hybrid', 21.79]
849: [1, 4, 'hybrid', 0.2377]
850: [1, 1, 'hybrid', 52.0367]
851: [3, 4, 'hybrid', 152.5889]
853: [2, 2, 'hybrid', 106.5126]
854: [1, 1, 'hybrid', 338.8528]
855: [4, 4, 'hybrid', 132.5307]
856: [4, 3, 'hybrid', 10.3125]
857: [1, 3, 'hybrid', 24.5985]
858: [1, 2, 'hybrid', 16.4199]
859: [1, 2, 'hybrid', 7.9519]
860: [1, 1, 'index', 44.37]
861: [1, 1, 'hybrid', 1.3753]
862: [4, 3, 'hybrid', 1753.2395]
863: [2, 1, 'index', 6.4439]
864: [1, 1, 'hybrid', 4.461]
865: [1, 3, 'index', 35.8739]
866: [1, 3, 'hybrid', 5.0461]
867: [1, 3, 'hybrid', -3.1245]
868: [3, 4, 'index', -0.2109]
869: [4, 1, 'hybrid', 780.5715]
870: [3, 1, 'hybrid', 89.3646]
871: [2, 2, 'hybrid', 51.0433]
872: [3, 4, 'hybrid', 42.3734]
874: [2, 4, 'hybrid', 43.2072]
876: [4, 4, 'unknown', 69.0336]
877: [1, 3, 'hybrid', 35.6869]
878: [4, 1, 'hybrid', 172.0414]
879: [1, 1, 'unknown', 2.5856]
880: [1, 3, 'hybrid', 3.0766]
882: [2, 2, 'index', 29.2426]
883: [1, 1, 'hybrid', 13.6298]
884: [2, 4, 'index', 74.6061]
885: [1, 2, 'unknown', 201.2495]
886: [1, 3, 'hybrid', 2.8013]
887: [2, 2, 'index', 1.0923]
888: [1, 2, 'hybrid', 2468.271]
889: [1, 1, 'unknown', 9.989]
890: [3, 3, 'index', 56.5116]
891: [1, 4, 'unknown', 89.7946]
892: [4, 3, 'unknown', 200.4467]
893: [3, 1, 'hybrid', -0.0365]
894: [1, 1, 'hybrid', 3.7201]
895: [1, 3, 'index', 53.4835]
896: [1, 3, 'index', 112.5198]
897: [1, 4, 'index', 55.2316]
898: [1, 3, 'hybrid', 17.2713]
899: [4, 3, 'index', 69.8303]
900: [2, 2, 'hybrid', 138.6535]
901: [1, 3, 'index', 32.7265]
902: [2, 2, 'hybrid', 103.558]
903: [4, 3, 'hybrid', 192.5429]
904: [4, 2, 'hybrid', 16.0693]
905: [4, 2, 'hybrid', 183.4951]
906: [1, 2, 'unknown', 92.9976]
907: [4, 4, 'unknown', 190.1686]
908: [4, 2, 'hybrid', 14.1059]
909: [4, 2, 'hybrid', 42.5187]
917: [4, 4, 'hybrid', 49.7315]
918: [4, 1, 'hybrid', 107.1832]
919: [4, 1, 'hybrid', 142.8646]
920: [2, 2, 'index', 7.8451]
921: [1, 1, 'hybrid', 70.8564]
922: [array(15.183975, dtype=float32), '0', 'hybrid', array(15.183975, dtype=float32)]
923: [1, 3, 'hybrid', 149.4117]
924: [3, 4, 'hybrid', 135.48]
925: [1, 2, 'hybrid', 36.5968]
926: [3, 2, 'hybrid', 19.7788]
927: [1, 2, 'hybrid', 23.1587]
928: [2, 1, 'unknown', 315.5825]
929: [2, 2, 'unknown', 108.6594]
930: [2, 4, 'hybrid', 17.2609]
931: [1, 3, 'hybrid', 3.7952]
932: [array(-8.50933, dtype=float32), '-28', 'hybrid', array(-8.50933, dtype=float32)]
933: [2, 2, 'hybrid', 168.8189]
934: [4, 2, 'hybrid', 61.9672]
935: [4, 2, 'hybrid', 324.9784]
936: [4, 4, 'hybrid', 45.1893]
937: [4, 2, 'hybrid', 5.8646]
938: [1, 4, 'hybrid', 0.231]
939: [1, 1, 'index', 65.774]
940: [1, 2, 'index', 12.2837]
941: [2, 4, 'index', 14.5687]
942: [3, 1, 'index', 26.4776]
943: [4, 3, 'index', 28.8172]
945: [1, 1, 'hybrid', 0.5125]
946: [2, 4, 'index', 6.5353]
947: [4, 2, 'index', 17.1846]
948: [4, 4, 'hybrid', 166.3784]
949: [2, 4, 'index', 0.9368]
950: [4, 4, 'hybrid', 188.0732]
951: [3, 2, 'index', 26.3]
952: [1, 4, 'hybrid', 4.1805]
953: [1, 3, 'index', 0.9668]
954: [1, 1, 'hybrid', 10.1873]
955: [4, 2, 'index', 59.1173]
956: [1, 1, 'index', 5.671]
957: [4, 4, 'hybrid', 0.0446]
958: [1, 2, 'unknown', 16.3728]
959: [3, 4, 'index', 108.0657]
960: [2, 1, 'index', 55.4658]
961: [2, 1, 'hybrid', 0.6875]
962: [4, 3, 'unknown', 200.7508]
963: [4, 3, 'index', 1080.3715]
965: [4, 3, 'index', 67.9656]
966: [1, 2, 'unknown', 11.9518]
967: [1, 1, 'index', 29.437]
968: [4, 3, 'hybrid', 59.1221]
969: [1, 3, 'hybrid', 5.9585]
970: [1, 4, 'hybrid', 10.5264]
971: [1, 2, 'index', 28.511]
973: [array(131.85083, dtype=float32), '163', 'hybrid', array(131.85083, dtype=float32)]
975: [1, 1, 'hybrid', 9387.0762]
976: [4, 4, 'index', 1.1549]
977: [2, 2, 'hybrid', 178.3712]
978: [1, 3, 'hybrid', 39.8271]
979: [2, 1, 'unknown', 23.7351]
980: [2, 2, 'index', 45.9396]
981: [2, 2, 'hybrid', 24.2892]
982: [3, 3, 'index', 0.1337]
983: [1, 2, 'index', 0.9788]
984: [1, 2, 'hybrid', 1.4155]
985: [1, 2, 'hybrid', 16.9677]
986: [1, 3, 'index', 20.5301]
987: [1, 3, 'index', 20.2978]
988: [1, 3, 'index', -3.0987]
989: [2, 3, 'index', 45.8264]
990: [3, 3, 'index', 0.4055]
991: [1, 2, 'index', 4.5795]
992: [3, 2, 'index', -0.7437]
993: [1, 2, 'index', 0.2034]
994: [4, 1, 'index', 2.6013]
995: [1, 4, 'index', 11.2065]
996: [1, 4, 'hybrid', 87.6478]
997: [4, 3, 'index', 49.5326]
998: [1, 4, 'hybrid', 8.9232]
1000: [1, 3, 'hybrid', 2402.697]
1001: [2, 1, 'hybrid', 0.0396]
1002: [2, 3, 'index', 287.013]
1003: [4, 2, 'hybrid', 149.8744]
1004: [2, 2, 'unknown', 264.755]
1005: [1, 1, 'index', 6.4668]
1006: [1, 1, 'hybrid', 114.5569]
1007: [2, 4, 'hybrid', 7.9928]
1008: [2, 2, 'index', 29.3031]
1009: [2, 3, 'index', 81.5305]
1010: [1, 4, 'hybrid', 214.6848]
1011: [2, 1, 'unknown', 340.8318]
1012: [1, 1, 'hybrid', 69.3887]
1013: [2, 4, 'hybrid', 12.8028]
1014: [2, 4, 'hybrid', 9.8962]
1015: [3, 3, 'hybrid', 197.182]
1016: [3, 3, 'hybrid', 22.445]
1017: [3, 3, 'hybrid', 146.5719]
1018: [3, 3, 'hybrid', 47.55]
1019: [1, 4, 'hybrid', 78.688]
1020: [1, 1, 'index', 64.2182]
1021: [2, 1, 'hybrid', 19.1101]
1022: [2, 3, 'index', 44.3128]
1023: [3, 4, 'index', 6.0296]
1024: [3, 3, 'hybrid', 190.0875]
1025: [4, 3, 'hybrid', 158.9204]
1026: [2, 3, 'index', 16.1895]
1027: [2, 4, 'hybrid', 107.3701]
1028: [4, 3, 'index', 161.3228]
1029: [1, 2, 'hybrid', 3.2908]
1030: [4, 2, 'index', 58.2952]
1031: [3, 2, 'hybrid', 286.4322]
1032: [3, 1, 'index', 50.1621]
1033: [3, 3, 'index', 0.3762]
1034: [array(11.969071, dtype=float32), '16', 'hybrid', array(11.969071, dtype=float32)]
1035: [1, 3, 'index', 41.4592]
1036: [2, 2, 'index', 27.9897]
1038: [1, 2, 'index', 29.1523]
1039: [1, 1, 'hybrid', 161.0471]
1040: [2, 2, 'hybrid', 99.1044]
1041: [2, 2, 'index', 4.172]
1042: [1, 1, 'hybrid', 1.5647]
1043: [2, 2, 'index', 1.0833]
1044: [1, 3, 'index', 19.2496]
1045: [3, 2, 'index', -3.0409]
1046: [1, 4, 'unknown', 714.968]
1047: [1, 1, 'index', 28.7447]
1048: [1, 2, 'index', 0.9788]
1049: [1, 4, 'hybrid', 3.6734]
1050: [2, 4, 'index', 15.1842]
1051: [3, 2, 'hybrid', 0.225]
1052: [4, 4, 'index', 5.8314]
1053: [3, 3, 'hybrid', 123.3224]
1054: [2, 2, 'index', 3.1617]
1055: [4, 2, 'unknown', 264.9062]
1056: [2, 1, 'index', 6.2857]
1057: [1, 1, 'unknown', 1.5863]
1058: [1, 4, 'hybrid', 3.9154]
1059: [1, 4, 'hybrid', 9.4276]
1060: [3, 4, 'hybrid', 104516.5469]
1061: [1, 2, 'hybrid', 1786.3058]
1062: [4, 1, 'hybrid', 743.5126]
1063: [3, 3, 'hybrid', 32.5623]
1064: [1, 3, 'hybrid', 34.022]
1065: [4, 2, 'unknown', 333.9482]
1066: [4, 2, 'unknown', 287.445]
1067: [1, 4, 'index', 82.5634]
1068: [4, 3, 'hybrid', 212.3392]
1069: [1, 1, 'index', 1.5841]
1070: [4, 2, 'index', -10.4485]
1071: [3, 1, 'unknown', 34.0861]
1072: [array(230.2981, dtype=float32), '217', 'hybrid', array(230.2981, dtype=float32)]
1073: [array(1.3969437, dtype=float32), '1', 'index', array(1.3969437, dtype=float32)]
1076: [4, 2, 'index', 877.996]
1077: [4, 2, 'index', 218.3295]
1078: [array(150.31221, dtype=float32), '140', 'hybrid', array(150.31221, dtype=float32)]
1079: [4, 1, 'hybrid', 230.4628]
1080: [4, 4, 'hybrid', 148.1625]
1081: [1, 4, 'hybrid', 266.9367]
1082: [4, 2, 'hybrid', 71.4889]
1083: [1, 2, 'index', 28352.7383]
1084: [array(0.6345605, dtype=float32), '19/27', 'hybrid', array(0.6345605, dtype=float32)]
1085: [array(353.15677, dtype=float32), '344', 'hybrid', array(353.15677, dtype=float32)]
1086: [4, 1, 'hybrid', 173.6763]
1087: [3, 2, 'hybrid', 145.6531]
1088: [2, 3, 'index', 101.3792]
1089: [4, 1, 'hybrid', 167.5941]
1090: [array(43.806084, dtype=float32), '48', 'index', array(43.806084, dtype=float32)]
1091: [array(18.476522, dtype=float32), '102', 'index', array(18.476522, dtype=float32)]
1093: [4, 3, 'index', 67.8528]
1094: [1, 4, 'index', 52.5358]
